0, 0, 102903, 205774, -1, -1, -1, -1
1, 266.717, 2660, 5294, -1, -1, -1, -1
2, 0.105522, 2990, 16865, -1, -1, -1, -1
3, 45.4314, 49146, 262363, 3.03687e+11, 2.23791e+06, 1, -1
7, 68.4835, 2859, 16803, 23190.6, 18.0723, -1, -1
3, 0.216049, 2877, 16895, 23190.6, 19.2231, 0, -1
6, 0.280368, 14643, 73507, 23190.6, 9.64299, -1, -1
7, 10.0909, 6169, 32463, 23190.6, 9.14619, -1, -1
8, 0.941375, 6169, 31453, 1278.89, 6.4301, -1, -1
9, 5.222, 6169, 31453, 699.456, 5.73049, -1, -1
6, 0.0775804, 8723, 43390, 699.456, 5.38015, -1, -1
7, 8.68921, 5931, 30516, 183.38, 5.1913, -1, -1
8, 0.601535, 5931, 30406, 183.38, 5.11416, -1, -1
9, 4.15189, 5931, 30406, 90.2802, 4.98436, -1, -1
6, 0.0594675, 7460, 36744, 90.2802, 4.86029, -1, -1
7, 4.287, 5844, 30169, 90.2802, 4.93703, -1, -1
8, 0.554601, 5844, 30152, 90.2802, 4.92067, -1, -1
9, 3.99978, 5844, 30152, 90.2802, 4.86173, -1, -1
6, 0.344269, 19374, 100949, 90.2802, 5.31158, -1, -1
7, 11.6176, 10754, 58358, 35.8725, 4.55088, -1, -1
8, 1.25448, 10754, 58219, 34.1213, 4.50235, -1, -1
9, 6.17988, 10754, 58219, 34.1213, 4.32476, -1, -1
6, 0.234243, 14862, 77400, 34.1213, 4.39168, -1, -1
7, 6.53608, 10793, 58602, 26.059, 4.30707, -1, -1
8, 1.1428, 10793, 58571, 26.059, 4.29491, -1, -1
9, 5.23942, 10793, 58571, 26.059, 4.22534, -1, -1
6, 0.108057, 13609, 71143, 26.059, 4.2768, -1, -1
7, 4.33881, 10745, 58360, 26.059, 4.24209, -1, -1
8, 1.1918, 10745, 58355, 26.059, 4.23736, -1, -1
9, 4.53933, 10745, 58355, 26.059, 4.20154, -1, -1
6, 0.700874, 43205, 230809, 38.3791, 4.9971, -1, -1
7, 13.3319, 24954, 140443, 24.5445, 4.26177, -1, -1
8, 2.92297, 24954, 140116, 24.5445, 4.22269, -1, -1
9, 8.22555, 24954, 140116, 16.5471, 4.06019, -1, -1
6, 0.245663, 31826, 172715, 16.7592, 4.171, -1, -1
7, 8.2448, 24621, 138546, 13.7435, 4.02914, -1, -1
8, 3.22888, 24621, 138426, 13.7435, 4.01934, -1, -1
9, 7.92192, 24621, 138426, 13.7435, 3.95985, -1, -1
6, 0.232434, 29321, 160155, 13.7435, 4.0405, -1, -1
7, 7.74983, 24495, 137792, 13.7435, 3.96456, -1, -1
8, 3.40326, 24495, 137750, 13.7435, 3.96057, -1, -1
9, 7.32526, 24495, 137750, 13.7435, 3.93313, -1, -1
6, 0.266522, 31309, 172531, 16.1969, 4.10744, -1, -1
7, 7.88517, 26643, 149909, 11.1638, 3.96669, -1, -1
8, 2.98066, 26643, 149873, 11.1638, 3.96099, -1, -1
9, 7.3788, 26643, 149873, 11.0393, 3.92287, -1, -1
6, 0.256723, 29012, 160467, 12.6906, 3.96504, -1, -1
7, 11.3492, 26465, 148985, 11.0393, 3.92221, -1, -1
8, 5.17959, 26465, 148947, 11.0393, 3.91966, -1, -1
9, 7.33217, 26465, 148947, 11.0393, 3.9045, -1, -1
6, 0.155091, 27210, 151508, 13.7834, 3.91062, -1, -1
7, 11.0938, 26326, 148210, 8.36801, 3.90496, -1, -1
8, 4.69849, 26326, 148206, 7.99911, 3.90442, -1, -1
9, 6.49734, 26326, 148206, 7.99709, 3.89892, -1, -1
7, 10.0887, 26247, 147784, 7.99709, 3.89944, -1, -1
4, 301.636, 26247, 147784, 7.99709, 3.89944, -1, -1
5, 28.2479, 14372, 59141, 7.88408, 4.34461, -1, -1
-1, 642.354, 14372, 59141, 7.88408, 4.34461, 0, 773
